Rk,Team,Conf_x,W-L,BPI Off,BPI Def,BPI,Year_x,Conf_y,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,Year_y
173,TCU,MW,14-16,-0.7,0.0,-0.7,2008,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
173,TCU,MW,14-16,-0.7,0.0,-0.7,2008,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
173,TCU,MW,14-16,-0.7,0.0,-0.7,2008,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
173,TCU,MW,14-16,-0.7,0.0,-0.7,2008,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
173,TCU,MW,14-16,-0.7,0.0,-0.7,2008,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
147,TCU,MW,14-17,-2.6,3.5,0.9,2009,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
211,TCU,MW,13-19,-0.9,-1.3,-2.2,2010,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
197,TCU,MW,22-Nov,0.0,-1.6,-1.6,2011,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
154,TCU,MW,18-15,5.5,-4.3,1.1,2012,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
266,TCU,Big 12,21-Nov,-10.5,4.7,-5.8,2013,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
252,TCU,Big 12,22-Sep,-5.4,1.2,-4.2,2014,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,99.5,102.7,0.4104,44.6,50.3,17.6,18.9,24.6,39.0,44.8,35.4,43.3,49.8,31.9,34.3,65.9,-8.8,2014.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,92.7,99.9,0.2964,43.3,49.7,21.9,20.1,32.0,32.8,40.6,34.1,42.3,49.0,30.8,34.2,61.1,-11.2,2013.0
53,TCU,Big 12,18-15,2.2,5.8,8.0,2015,B12,119.5,100.5,0.8804,56.5,52.3,17.8,17.4,34.2,26.1,34.1,30.5,55.1,50.1,39.4,37.6,70.0,2.2,2018.0
141,TCU,Big 12,21-Dec,-2.0,3.4,1.3,2016,B12,107.6,94.2,0.821,47.9,44.1,18.4,20.0,37.5,33.4,46.5,48.0,47.5,42.2,32.7,33.5,64.1,-2.6,2015.0
141,TCU,Big 12,21-Dec,-2.0,3.4,1.3,2016,B12,100.1,97.0,0.5873,45.7,50.9,20.7,21.1,29.3,31.5,45.6,41.4,43.7,50.2,33.5,34.8,70.3,-6.7,2016.0
141,TCU,Big 12,21-Dec,-2.0,3.4,1.3,2016,B12,114.0,97.1,0.8635,52.7,50.4,18.8,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,2017.0
141,TCU,Big 12,21-Dec,-2.0,3.4,1.3,2016,B12,109.8,94.5,0.8486,52.1,48.4,19.2,18.6,31.2,28.7,31.7,27.7,52.3,49.9,34.6,30.4,70.1,1.1,2019.0
